x;y
-3,7625443878338736; 1,584928711339053
-3,777229835889891; 1,1823314538477696
-3,770936072437312; 0,9347858008099195
-3,766740230135593; 0,649528997774464
-3,7638031405243897; 0,3599486234016993
-3,712194280213243; 1,3770051985712612
-3,6520538738886015; 0,17914044950285657
-3,6337844771998657; 0,5127006813350476
-3,628627087704002; 0,7859711128525966
-3,6200471281254867; 1,5756042965279953
-3,584221090010807; 0,7753133253968407
-3,5692734018109324; 0,44897039206408706
-3,5693449218501665; 0,18775847721897065
-3,556648412028081; 0,0009832048086444445
-3,554850193898773; 0,8479752704295223
-3,5254792977867386; 0,4261920045685166
-3,512891770881581; 0,1379487774810002
-3,501595272376952; -0,05210794083704329
-3,476760906616777; 0,43331903242455994
-3,4611430491603774; 0,1781231385999682
-3,451912196096595; 0,694323645910746
-3,4485555222552198; 1,1279015527247118
-3,440863144702068; 0,8997545114778127
-3,4179332345795146; 0,4822460516521012
-3,409194525424806; 0,1667746048703762
-3,401701949886022; 1,0178167385996986
-3,3987648602748184; 0,7933739335802379
-3,3719114695438153; 0,5647672185179431
-3,3786248172265663; 0,18210572239389222
-3,3524507533444132; 1,005021968239312
-3,3256523081673617; 1,286658806337396
-3,328274709605936; 1,0161141557691593
-3,282120444287025; 1,332880622641639
-3,2842183654378845; 1,9776213168452053
-3,235406733327884; 1,4810440774830944
-3,2003015194035003; 1,6934383419850256
-3,155246165163611; 1,778254956452244
-3,1772243867440446; 1,6426081201355025
-3,116384673369116; 1,7174475857592633
-3,085964816681652; 1,4015902120578936
-3,0741265473303727; 1,1441217407687887
-3,0600205251160215; 0,19761124830541732
-3,024495726961465; 1,1472511828795966
-3,0148775653775246; 0,9391724106433443
-2,9692679526650863; 1,0613244413460912
-2,965906510821095; 0,34004646962684504
-2,9338655332443304; 1,5931300740277408
-2,932187196323643; 1,2712331233063416
-2,921487798454259; 0,9989837705098523
-2,887711267925419; 1,5819085695960844
-2,887711267925419; 1,3450446810386332
-2,8751237410202615; 1,062117553216261
-2,856315105940477; 0,5384664409538331
-2,841557002606508; 1,42592603575266
-2,825706042800013; 1,0982494517840884
-2,8144238890553908; 0,8837883820295929
-2,792752731623353; 1,4528558399992662
-2,774703248599115; 1,7614375692299902
-2,7775004768002614; 1,0357350688314853
-2,745985039067348; 1,4486377014683356
-2,728548983280204; 1,762059259226202
-2,702095196577936; 1,320884892744214
-2,6844227084071237; 1,8333539144283648
-2,6828143021914648; 1,5380134880452339
-2,677919152839459; 1,2248243687837856
-2,6527440990291438; 1,9274495212189429
-2,643932830195533; 1,707930783555856
-2,613582904213098; 2,6039363098490007
-2,598198149106794; 1,416479944363907
-2,5856106222016364; 2,328869100046944
-2,5585474393555474; 1,1540657529971838
-2,5442516052275463; 1,4342652693913642
-2,5366591286815794; 0,8954252884132679
